method_name,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
sampleKurtosis,0.8997283515794136,0.9582772404188085,0.9310063002795582,0.9707652097696337,0.9434725019481888,0.9972056131062677,0.9993394238718334,0.9680004755614675,0.9624306868473225,0.9933431413715078,0.9976939057371484,0.9991171919744556,0.9480288977745784,0.9480288977745784,0.9778878479097599,0.9935609248392681,0.9845643647737025,0.979196408887812,0.9275992753143631,0.9985920218403197,0.9320999856459856,0.9275992753143631,0.9982829064062145,0.9962884028824441,0.8927072389689913,0.9722072430375598,0.9722072430375598,0.9568198626899223,0.9921899008322191,0.9821285793448107,0.9821285793448107,0.9821285793448107,0.9821285793448107,0.9746331985562099,0.9765623796526096,0.9765623796526096,0.9746331985562099,0.999461254436834,0.9972653342760258,0.9974867446416467,0.9768149947474151,0.9859671940387621,0.9427218652166032,0.9889156053686914,0.9851168501911243,0.9625352139274017,0.989640524286846,0.9648424169989537,0.9005639593699328,0.9832441765711306,0.9963993753460182,0.9005639593699328,0.9469446640689924,0.8656680490505279,0.9853987853987666,0.955916394923022,0.9434725019481888,0.9791841176010314,0.9991641559461413,0.999712596308173,0.986704801491477,0.971971364768167,0.9668235529318288,0.9745413573974618,0.9813222148958541,0.9672179439810717,0.9668235529318288,0.9968067770393338,0.9470666679500187,0.9987134145164912,0.9975794507101767,0.9045420669237252,0.9426491483514562,0.9918739189605699,0.952807535403476,0.9717805239663808,1.0,0.9992244590969572,0.9950697610811682,0.9978872434614952,0.9641689282806472,0.9783694818142694,0.9074792175793871,0.8998143705143662,0.9980056878012213,0.9996540077859161,0.8709552385920716,0.9974864971700285,0.910209086167764,0.9282076495739956,0.910209086167764,0.9702996389316422,0.9962884028824441,0.9986868227622014,0.998512601107492,0.9976962287506621,0.9860258469945729,0.9897847866633928,0.9813534743198911,0.9939952692491821
sampleSkew,0.8831578156080412,0.9477111141057734,0.9169779497078204,0.9610725729172717,0.9306755070202997,0.9938096320390644,0.9984651520505139,0.9584503856942499,0.9522548395674177,0.996654695939821,0.9989203558718208,0.9973368637848972,0.9359790887160845,0.9359790887160845,0.9700015637413104,0.9889633768408946,0.9899258632580492,0.9714444165909063,0.9133032403291309,0.9992295088482778,0.9180126286487195,0.9133032403291309,0.996208419770461,0.9936275174575474,0.8758932980033276,0.9629639700974405,0.9629639700974405,0.9454840563493399,0.9871913274892188,0.9748042370370089,0.9748042370370089,0.9748042370370089,0.9748042370370089,0.9661809715570082,0.9684344017038498,0.9684344017038498,0.9661809715570082,0.998634796993676,0.9941762077604098,0.9947035570883693,0.9683419098225743,0.9795766888337682,0.9299437132815238,0.98329651225906,0.990460742652493,0.9523679913800128,0.9838510155753619,0.9544017501634325,0.8840628502368421,0.9762921411517049,0.993265802860954,0.8840628502368421,0.9343796860286644,0.846740904245127,0.9905845197096168,0.9444265359315288,0.9306755070202997,0.9712388196343351,0.9997358313669802,0.9987641355594105,0.9801488667676562,0.9626835166254495,0.9571548790392972,0.9656529882766148,0.973616023446014,0.9572629052827799,0.9571548790392972,0.9933247675107392,0.9345147447411288,0.9962289033309384,0.9987577496450202,0.8884570364497832,0.9298158829478191,0.9871289629762292,0.941165349577508,0.9795748572107221,0.9992244590969572,1.0,0.9905983777346835,0.996731193644185,0.9543236017871912,0.9702527694515287,0.891244085958269,0.883151823031775,0.9952853141933893,0.999382914334444,0.853526775279609,0.9946086465853451,0.8946288912638238,0.9139257364672548,0.8946288912638238,0.9610948880428432,0.9936275174575474,0.9987471616842345,0.9961141163007319,0.999294404248536,0.9793874776827198,0.9847330864643691,0.9743219301407252,0.9892679923135984
sampleVariance,0.9372995307185784,0.9801135421961028,0.9620080051252987,0.9891940183880151,0.9707746567155907,0.9995421474189036,0.995493976931165,0.9867654643858793,0.9831429132647168,0.9785843665444123,0.9882497086410835,0.9974024350838745,0.9735540197663066,0.9735540197663066,0.9923216510916618,0.9991185651023623,0.9644588047109379,0.9929341861181573,0.9589320376811824,0.9902424503335958,0.9630209607054121,0.9589320376811824,0.9971276397999483,0.9974232230606155,0.9315356909017413,0.9902102200125728,0.9902102200125728,0.9804034001612519,0.9991319465123705,0.9950176530065095,0.9950176530065095,0.9950176530065095,0.9950176530065095,0.9906562640058554,0.9916382393024972,0.9916382393024972,0.9906562640058554,0.9953618604606496,0.9986190700037132,0.9982484218648157,0.9927816380026289,0.9959948274466464,0.9702491449718473,0.9970331766332877,0.9649660120312976,0.983220907554038,0.9984103443796964,0.9857757990379977,0.9379928635870479,0.9954116524632,0.9984440637154955,0.9379928635870479,0.9735169613788177,0.9095038472641199,0.9656722873842211,0.9799123368091995,0.9707746567155907,0.9936531159894131,0.9913583341079921,0.9957648783533982,0.9976382025713052,0.9900766918521872,0.9861371040380993,0.9914636827202622,0.9952377671670176,0.9872164342146807,0.9861371040380993,0.9993822871442278,0.9735675426246947,0.9985566658608527,0.9879747002175427,0.9411078896804459,0.9701322794157551,0.9977245120651187,0.976892460217449,0.9454784873776458,0.9950697610811682,0.9905983777346836,1.0,0.9941884632677216,0.9835467617969326,0.9932512777265721,0.9439192027852931,0.937593692295967,0.998887412589419,0.9940190929691032,0.9116804858698199,0.9988603262931217,0.9454927508804207,0.9595307726568948,0.9454927508804207,0.9879323607311433,0.9974232230606155,0.9918199966167378,0.998414976295325,0.9871033786407433,0.9970941153730176,0.996403790169006,0.9931616961769059,0.9996402053055762
sampleWeightedVar,0.9035080812701516,0.964835093840239,0.9371247545989081,0.9742138366229096,0.9463492908138452,0.9956759837981322,0.9977628434038063,0.9717570450003381,0.9684555626374055,0.9872166072351118,0.9925250936967825,0.9980280555465721,0.950157479660834,0.950157479660834,0.9826567212646413,0.99499435560054,0.9759738087492453,0.9840278346483203,0.930383928139999,0.9984371766369003,0.9372650958723396,0.930383928139999,0.9992563392634989,0.9969290495237177,0.8972086855362578,0.9755434224447808,0.9755434224447808,0.9614336490140822,0.9924999971819557,0.9852286050287165,0.9852286050287165,0.9852286050287165,0.9852286050287165,0.97956707847396,0.9813594759872546,0.9813594759872546,0.97956707847396,0.9962659442158108,0.9983081827614516,0.9980473192251063,0.9798575762705704,0.9898270754075936,0.9473082143612506,0.9927713250150004,0.9770595455982157,0.9685602074536946,0.9911851678792424,0.966748026586311,0.904380059598131,0.9864036753621778,0.9943916890034008,0.904380059598131,0.9502332920157862,0.8710438965361628,0.9769906683600296,0.9602428193796796,0.9463492908138452,0.9794721477282244,0.9957753153018122,0.9975988866057115,0.9882867306929815,0.9753025787849847,0.9684287678700184,0.9770305626933741,0.9835113116128797,0.970733603986379,0.9684287678700184,0.9971030109377607,0.9522709649309821,0.9965803381932391,0.9919559430850667,0.9087024658462297,0.9468439216505866,0.9949521077640393,0.9588776873033213,0.9622807718703842,0.9978872434614953,0.996731193644185,0.9941884632677216,1.0,0.9710508567431378,0.9787741935890489,0.9122487828634526,0.9044459653587088,0.9963336621920424,0.9969839246787169,0.8737781020575869,0.9960407127763679,0.9148112689283309,0.9312546812057181,0.9148112689283309,0.9758460521194456,0.9969290495237177,0.9992954828570041,0.997409232877,0.9934672726057708,0.9883911991805495,0.9937911075315137,0.986551275821131,0.9946421681579624
scale,0.9716005508953829,0.998892494681717,0.9914134879035015,0.9972284208601377,0.9894856568577786,0.9782270927943811,0.9667129757719386,0.9957405984597539,0.9994404416894979,0.9283815708978022,0.9465843717222695,0.9726267449583902,0.9896590180865831,0.9896590180865831,0.9979143091451977,0.9875480161116329,0.9040700586922498,0.9973505998512021,0.9831146439670057,0.9577793354321787,0.9908040996688516,0.9831146439670057,0.9761386274695031,0.9777655294646308,0.9686924008351555,0.9977511994618378,0.9977511994618378,0.9976099877385435,0.9868170633177616,0.994656814899949,0.994656814899949,0.994656814899949,0.994656814899949,0.9988228422717249,0.9985046173736807,0.9985046173736807,0.9988228422717249,0.9632572271737304,0.9804907161444004,0.9794715327595926,0.9970351950679721,0.9940504760924962,0.992759641053782,0.9919157144278028,0.9050443438209059,0.9994330693108373,0.9913133597102942,0.994343467212741,0.9721766746915244,0.9955424874875388,0.976009395537654,0.9721766746915244,0.9921631632562443,0.95584164034284,0.9060726886857301,0.997049343538252,0.9894856568577786,0.9917313778721116,0.9549434788842364,0.9660647403987855,0.9928533409672848,0.9977769370186241,0.992929569458466,0.9957998923476667,0.9955065619383023,0.9976136107908087,0.992929569458466,0.9817276264513687,0.9961755349951983,0.9736895180935444,0.9455868533952921,0.974497839174136,0.9915958113789642,0.9879342931928917,0.9962825083053742,0.8754704766735106,0.9641689282806473,0.9543236017871911,0.9835467617969327,0.9710508567431377,1.0,0.9920230195116673,0.9779230066806761,0.9734971829888435,0.9759246226073077,0.9615517596568622,0.9499702133159104,0.97690685060814,0.9788848308033545,0.9841582614309955,0.9788848308033545,0.999613731774387,0.9777655294646308,0.9622504127729021,0.9752338346296336,0.9449781025426369,0.9938344831829106,0.9912172335637925,0.9968219221790791,0.9865188906203574
selection_sort,0.970198879497199,0.9930784817818341,0.9834945845808396,0.997571914968598,0.9913483305029054,0.9900943030638302,0.9812584085946306,0.9981168209601963,0.9939183324342384,0.9518509141852942,0.9664470761933261,0.9848839374555364,0.9932148305302083,0.9932148305302083,0.9966720406176444,0.9940163251298071,0.93224659640474,0.996606463689546,0.9845615942630171,0.9694002650594166,0.9846386129950835,0.9845615942630171,0.9840694715499823,0.9889765045215201,0.9663170393198595,0.9972242980477883,0.9972242980477883,0.9934870392622441,0.9960163315328109,0.9983556952501542,0.9983556952501542,0.9983556952501542,0.9983556952501542,0.9955419823428192,0.9957217566811917,0.9957217566811917,0.9955419823428192,0.9797744653559046,0.9884827243871669,0.9865861975392144,0.9971271178165748,0.9961983986854418,0.9904648905872444,0.9929785335417547,0.9325768134734742,0.9939601372863623,0.9947999306736263,0.9976850653870225,0.9707423785694571,0.9974866508949738,0.9909182458953881,0.9707423785694571,0.9922862754341257,0.950175471113826,0.9336798774469875,0.9934639380025919,0.9913483305029054,0.9999678321273034,0.9723985156542851,0.9807966673144295,0.9966581979437281,0.9972608883735256,0.9986067496230274,0.9991136007832121,0.9981040425165153,0.9969641982740445,0.9986067496230274,0.990116532031265,0.9902820002638598,0.9872615921703956,0.967071961722843,0.972851193792586,0.9906163094663388,0.9933090903267398,0.9925393745957247,0.9066625274718862,0.9783694818142694,0.9702527694515287,0.9932512777265722,0.9787741935890489,0.9920230195116672,1.0,0.9736216610798469,0.9700358104494322,0.9878527386955418,0.977363707838371,0.9530537067756392,0.9898766953067638,0.9758579662645194,0.984792328879208,0.9758579662645194,0.9945756298567496,0.9889765045215201,0.9727609503600682,0.9876354465397688,0.964178834281971,0.997681258966246,0.9914396833248083,0.993201627003306,0.9942633554365714
sequential_search,0.9990820414163777,0.9845765272211168,0.9959232868498487,0.9806417165004221,0.994943032525841,0.9347974033628109,0.9129590883835035,0.9819101163767247,0.982452854008282,0.8584181853023208,0.8843781074269531,0.9210759424781639,0.9922329126909369,0.9922329126909369,0.9705443643304381,0.9469420092610269,0.8270706297043842,0.9693576216810729,0.9978952594028608,0.8919516834676611,0.9965279389463612,0.9978952594028608,0.9222368867723701,0.9316522388295575,0.9983924920318445,0.9783701686163054,0.9783701686163054,0.9879048925057708,0.9514153065775429,0.9682133043800353,0.9682133043800353,0.9682133043800353,0.9682133043800353,0.97282548088594,0.970879542820215,0.970879542820215,0.97282548088594,0.9097857699442954,0.9321217435304766,0.9285470555703678,0.9733488541321692,0.960493921611362,0.9948458572952087,0.9523908938806143,0.8275869425141227,0.98245691987434,0.9542859501476456,0.9858985346489497,0.9990994789917622,0.9654653042801064,0.9349235276916944,0.9990994789917622,0.9941886849302284,0.9944812891330014,0.8293541723375583,0.9887267938478275,0.994943032525841,0.9726908255832032,0.8946865377336024,0.9117819524354785,0.9609767506166399,0.9786724120706299,0.9829311167515306,0.9781220384472338,0.9694823594542427,0.9825411526639714,0.9829311167515306,0.9359701712030802,0.9919278969929629,0.9264343402647031,0.8849124526542428,0.9992895245036224,0.9951691974835645,0.9477611536794509,0.9902059569212442,0.7886049592628059,0.9074792175793871,0.891244085958269,0.9439192027852931,0.9122487828634526,0.9779230066806761,0.9736216610798472,1.0,0.999586968208596,0.9292876112166573,0.9045270904745555,0.9896852000723397,0.9323884340276275,0.998807444207614,0.9980895505370156,0.998807444207614,0.976078047574746,0.9316522388295575,0.8988322913047553,0.9273601950128694,0.8800816899695841,0.963208371492275,0.9478725481918796,0.9615219998212322,0.9471533855780253
set_min_val,0.9998041494745832,0.9813289064371612,0.9937371735267118,0.9764533072488815,0.9934316181529382,0.9281215730503355,0.9059722302230329,0.9789232038983263,0.9786490015554845,0.8497197033088365,0.8761816578955616,0.9142347265925705,0.9909875562966546,0.9909875562966546,0.9658540385965806,0.9409788095444223,0.8177896579266982,0.9644795923353747,0.997386261512251,0.8833803178920528,0.9944808076883508,0.997386261512251,0.9148486947810671,0.9256172613385187,0.9995156690668484,0.9739225709467281,0.9739225709467281,0.9843715913978975,0.9459689559362576,0.9635827151725429,0.9635827151725429,0.9635827151725429,0.9635827151725429,0.96794465534508,0.9659280145792049,0.9659280145792049,0.96794465534508,0.9025083900909814,0.9252246589856907,0.9212836813018687,0.9684011551622678,0.955247985506254,0.993087880408317,0.9459798087640522,0.818170665375094,0.978638769504816,0.9481394423161813,0.9826040277462547,0.9998221262739466,0.9605876909551994,0.9291322439546555,0.9998221262739466,0.9921028574280809,0.9967836859379745,0.8200405377400359,0.9852870908954041,0.9934316181529382,0.9690353511227257,0.8870315995734227,0.904602652468039,0.9553098923294524,0.9742623832839415,0.9804276113483013,0.974175527203352,0.9645228791893738,0.9786991651711036,0.9804276113483013,0.9291674262254994,0.9890612202307567,0.9197208382448188,0.8770971121482158,0.9997706587670064,0.9935071857052944,0.9418073691524851,0.9872228382234067,0.7784033386694726,0.8998143705143662,0.8831518230317752,0.937593692295967,0.9044459653587086,0.9734971829888435,0.9700358104494322,0.999586968208596,1.0,0.9223678224819039,0.8971682384460326,0.9932976082931569,0.9261956563924623,0.9991845191368411,0.9974216585905614,0.9991845191368411,0.971407858430557,0.9256172613385187,0.890513046704105,0.9207622961646484,0.8716407485937815,0.9579972468659697,0.9414894182659984,0.9557296359114955,0.9410644067883068
shell_sort,0.9221505057466665,0.9717232985417726,0.949982359216152,0.9819117512328822,0.9599838677859861,0.9996946952955038,0.9984069867155758,0.9794089004530344,0.9753376283817866,0.9864001252498015,0.9938236898066338,0.9992276078799424,0.963486373973774,0.963486373973774,0.9869884887030337,0.9976416414199321,0.9746889147800254,0.9877109380706124,0.946389792596997,0.9946327165759071,0.9509018347229715,0.946389792596997,0.998509451170647,0.9979989585770326,0.9162399107721121,0.9836635441733869,0.9836635441733869,0.9714439780174745,0.9973271528584081,0.9903245218004718,0.9903245218004718,0.9903245218004718,0.9903245218004718,0.9848964778493305,0.9862073040105971,0.9862073040105971,0.9848964778493305,0.9984213133528174,0.9987924570693114,0.9989990824624565,0.9871246847814922,0.9922072308602985,0.959464948662104,0.9943257330631267,0.9751173915023206,0.9754280560529618,0.9958545929914314,0.9778626010770161,0.9229275259397371,0.9913496364797735,0.9988583971101689,0.9229275259397371,0.9630634438737686,0.8913193070272949,0.9756956606200385,0.9708052683599538,0.9599838677859861,0.9884788082121202,0.9959622792103658,0.9985778198427246,0.9942033052305026,0.9834761570058724,0.978886979185269,0.9851570763813016,0.9904496503564156,0.9797802221559127,0.978886979185269,0.999354908522247,0.9630426304077788,0.9996839207487155,0.9933890564894187,0.9266303203834577,0.9591879866132955,0.9957960419929563,0.9672529356051341,0.9583424677899391,0.9980056878012211,0.9952853141933891,0.998887412589419,0.9963336621920426,0.9759246226073078,0.9878527386955416,0.9292876112166573,0.922367822481904,1.0,0.9976501343678253,0.8951788989514876,0.9995535514955992,0.93145076156519,0.9470371093311707,0.93145076156519,0.9811865747406893,0.9979989585770326,0.9954701571297792,0.9996001267451416,0.9928335177663185,0.9933628815439399,0.9943490791897461,0.9888632811501441,0.9980808920163365
skew,0.897365743708766,0.9562307262858722,0.9281002351091332,0.9683975188473726,0.9414986090681937,0.9964754201600023,0.9996258912555627,0.9664433232653395,0.9602649284506894,0.9945546427777222,0.9983414628970488,0.9989976141652921,0.9466313432823896,0.9466313432823896,0.9761261022660621,0.992594120768331,0.986427206016718,0.977213200218715,0.9255436615857382,0.9981977351600223,0.9292142123489261,0.9255436615857382,0.9975526895687425,0.9962622827525089,0.8906593094135854,0.9701368061153364,0.9701368061153364,0.9543236131012525,0.9915472797980059,0.9806453529234704,0.9806453529234704,0.9806453529234704,0.9806453529234704,0.9726309733595483,0.9746349359402346,0.9746349359402346,0.9726309733595483,0.9996411001445565,0.9962817295465624,0.9966666375719464,0.9747832356016977,0.9843482027372551,0.9406307655494737,0.9870144286581819,0.9867927430362327,0.9603623794808106,0.9881657146063025,0.9629635988612235,0.8982323088129601,0.981988072444803,0.9964894482212493,0.8982323088129601,0.9447587506164807,0.8628724488372711,0.9871398860165168,0.9534310262300866,0.9414986090681937,0.9782713229994896,0.9997254879361774,0.9998096811070489,0.9851806281923591,0.9699042756657129,0.9658357966266066,0.972892380933078,0.9796676084456952,0.9651828305599661,0.9658357966266066,0.9959023598912122,0.9442720663967262,0.9983502517718558,0.9983559036244325,0.9023689140204955,0.9404872920059077,0.990571035951497,0.9501983117947679,0.9740682127806755,0.9996540077859163,0.999382914334444,0.9940190929691032,0.9969839246787169,0.9615517596568622,0.977363707838371,0.9045270904745554,0.8971682384460327,0.9976501343678256,1.0,0.87000336692401,0.9973933214610029,0.9081881365616596,0.9260768925912938,0.9081881365616596,0.9679418522637278,0.9962622827525089,0.9981102813077765,0.9982653896703929,0.9981414848980332,0.9846467904004859,0.9882525203478261,0.979275128857619,0.992846957824907
square,0.994761597735119,0.96244488113813,0.9771006108214809,0.9553171560418765,0.9816931876685451,0.9015823858788968,0.8797538642406025,0.962790813047619,0.9577435071367278,0.8199774825162145,0.8469369714331281,0.8878229853326433,0.9809465939647231,0.9809465939647231,0.943159898380472,0.9159425921612157,0.7874564046748727,0.9411262651257091,0.988912746048313,0.8510953604278715,0.9786646172572206,0.988912746048313,0.8855740061245186,0.9019471516369564,0.9957217396785458,0.9516126325095289,0.9516126325095289,0.9642059699425934,0.9232300793898486,0.9421430839660262,0.9421430839660262,0.9421430839660262,0.9421430839660262,0.9439031434552491,0.9418457606550492,0.9418457606550492,0.9439031434552491,0.8754899616957658,0.8974115346063851,0.8920770940800914,0.9445197603653885,0.9315909541401121,0.9796763751251211,0.9178429641721787,0.7871626885696985,0.9576861297042756,0.9213137085226709,0.9650822188849404,0.9947664091471842,0.9380084070558288,0.9067633358647967,0.9947664091471842,0.9779718361532356,0.9961988268010212,0.789418399984618,0.9655157238451587,0.9816931876685451,0.9519541854090028,0.8593208873088174,0.8777083653394394,0.9300472837890272,0.9520941858774755,0.9667704459698073,0.9547434415485537,0.9413615871414639,0.9584450533526475,0.9667704459698073,0.9015647073425858,0.9708079854971405,0.8937192278820753,0.8496650558109895,0.993884243033314,0.9806854411836621,0.9165721845991358,0.9692252765153169,0.7460027654116607,0.8709552385920718,0.8535267752796087,0.9116804858698201,0.8737781020575869,0.9499702133159104,0.9530537067756392,0.9896852000723397,0.9932976082931569,0.8951788989514875,0.87000336692401,1.0,0.9019546751759296,0.99291919574223,0.9881855784761336,0.99291919574223,0.9476892995400625,0.9019471516369564,0.8587816383369573,0.8950140511953896,0.8415303690220062,0.9346086775419771,0.9136613854252151,0.9287845551047622,0.9156267430700807
standardize,0.9262765419780999,0.9736897182753946,0.9518705762827164,0.9831752400015211,0.9630146536777547,0.9995098105338044,0.9984792077145119,0.9820494093782187,0.9767474793089302,0.9852231905419149,0.9927092701238772,0.9992829212297644,0.9669085939001243,0.9669085939001243,0.9881925764475471,0.9981754482042161,0.9730503280113921,0.9888658600210386,0.9499574397995846,0.9936600147284396,0.9529168571775801,0.9499574397995846,0.9981490709955841,0.9990205970442604,0.9206139484729806,0.9844990999922896,0.9844990999922896,0.9726942964306465,0.9982134384809358,0.9917915038242627,0.9917915038242627,0.9917915038242627,0.9917915038242627,0.9855912924848848,0.9869371852323493,0.9869371852323493,0.9855912924848848,0.9980958564011178,0.9988134154222115,0.9984184330562406,0.9876371487577684,0.9933391109523785,0.9622388327034549,0.9943587712632944,0.9734399387651159,0.9768286083938676,0.9957028934864116,0.9795773382056856,0.9270888179855462,0.992392987571393,0.9996885151276437,0.9270888179855462,0.9655419748227939,0.8965086673451074,0.9740069855227963,0.9720911315062893,0.9630146536777547,0.9904403333987276,0.9955241683957047,0.9984496300060027,0.9943853841492278,0.9843397759280497,0.9816391944622448,0.9867390019193065,0.991136118146536,0.9811162559436131,0.9816391944622448,0.9991685584253859,0.9647390085235226,0.9996643948650282,0.9927326735060005,0.9306327085083893,0.9620917533252044,0.9966908692454798,0.9693638127588146,0.9562148191817612,0.9974864971700285,0.9946086465853451,0.9988603262931217,0.9960407127763679,0.9769068506081401,0.9898766953067638,0.9323884340276273,0.9261956563924623,0.9995535514955992,0.997393321461003,0.9019546751759296,1.0,0.9355146935476101,0.9504338547408545,0.9355146935476101,0.9819942670986528,0.9990205970442604,0.994749244486059,0.9997829408504313,0.9918189301472107,0.994174575039365,0.9944265202272421,0.9890752865802207,0.9984456997689742
sum,0.9990797514641683,0.9862616097643762,0.9953645917286745,0.9808762537410559,0.9956361916542857,0.9365798383873768,0.9165378420198255,0.9840199924261727,0.9836523171756284,0.8624548746815207,0.8876779884094206,0.9244008557321173,0.994306708469544,0.994306708469544,0.9723466737051677,0.9493891378487601,0.8316664498418337,0.9707550533831796,0.9984439340240018,0.8947538651215988,0.9959903485051391,0.9984439340240018,0.9248269389137714,0.9353672706187135,0.9987610499117257,0.978924718441978,0.978924718441978,0.9880045739853451,0.9538662334039758,0.9699579583925793,0.9699579583925793,0.9699579583925793,0.9699579583925793,0.9739854962138835,0.9722666532117262,0.9722666532117262,0.9739854962138835,0.9128222223521779,0.9343624240317099,0.9308332979945536,0.9738930206811478,0.9624718188049138,0.9957964450258343,0.9534251568823848,0.8319027915299434,0.9836183868264877,0.95561367046109,0.986280672085105,0.9992388673763187,0.9677024601535507,0.9381309651527115,0.9992388673763187,0.9945127507376447,0.994893196616848,0.8337976273090765,0.988716571641069,0.9956361916542857,0.974981426433718,0.8985164885617051,0.9151300588885245,0.962073347909656,0.9792404092617405,0.9854491962840073,0.9793001580048561,0.9706174791429247,0.9833374227100531,0.9854491962840073,0.9379357020828807,0.9920207990864046,0.9290485976936143,0.8885989239612064,0.9994681927640022,0.9958957042502401,0.9498580777712606,0.9902122960883277,0.7935165839724108,0.9102090861677641,0.8946288912638238,0.9454927508804211,0.9148112689283308,0.9788848308033545,0.9758579662645194,0.998807444207614,0.9991845191368413,0.93145076156519,0.9081881365616596,0.9929191957422299,0.9355146935476101,1.0,0.9985090745362762,1.0,0.9769848570699858,0.9353672706187135,0.9015104426248064,0.9303109331096712,0.8833162719467208,0.9648428079375005,0.9499276688853668,0.9628733947482423,0.9490073977942908
sumOfLogarithms,0.9975022961730986,0.9902046923474025,0.9963873162336622,0.9883762019592881,0.9989987095061011,0.9518978845463961,0.9334472477929556,0.9903820704976692,0.9885013527898894,0.884979888415167,0.9080534486924221,0.94032858466347,0.9979059482738183,0.9979059482738183,0.980286114984234,0.9619880674266583,0.8566210034813159,0.9792592044198942,0.9999663293943095,0.9135847012780097,0.9973711030282086,0.9999663293943095,0.9403460813080012,0.949751239766724,0.9960425362558214,0.9863283264661838,0.9863283264661838,0.9926440433818821,0.966322156433396,0.9794303276433451,0.9794303276433451,0.9794303276433451,0.9794303276433451,0.9813437031833475,0.9799599616534544,0.9799599616534544,0.9813437031833475,0.9306949064166404,0.9491051456865159,0.9456879738066122,0.9823292890753644,0.9726978343756344,0.9982113779452708,0.9650302619547323,0.85693346022347,0.9885069843332451,0.967207414461619,0.9930207435536073,0.9976376350760783,0.9768348297588892,0.9530029430302676,0.9976376350760783,0.9982072879801132,0.9894092985614853,0.8586292130431299,0.9933396960062144,0.9989987095061011,0.9841040385326251,0.917429217614886,0.9324008496341215,0.9729465801960885,0.9865889999685974,0.991854933148485,0.9873166588562631,0.9799386609906445,0.9897003176711006,0.991854933148485,0.9524030899764033,0.9950951640191974,0.9450752727785762,0.9089942869595644,0.9981236160050753,0.9986989572240522,0.9623369140974571,0.9944439871698036,0.8210746209618578,0.9282076495739958,0.9139257364672548,0.9595307726568948,0.9312546812057181,0.9841582614309955,0.9847923288792082,0.9980895505370158,0.9974216585905614,0.9470371093311706,0.926076892591294,0.9881855784761336,0.9504338547408545,0.9985090745362762,1.0,0.9985090745362762,0.9835321467643029,0.949751239766724,0.9196301517611469,0.945816992952933,0.904108801081608,0.975195612377537,0.9612481646718205,0.9718656363705475,0.9621580654977934
sum_labeled,0.9990797514641683,0.9862616097643762,0.9953645917286745,0.9808762537410559,0.9956361916542857,0.9365798383873768,0.9165378420198255,0.9840199924261727,0.9836523171756284,0.8624548746815207,0.8876779884094206,0.9244008557321173,0.994306708469544,0.994306708469544,0.9723466737051677,0.9493891378487601,0.8316664498418337,0.9707550533831796,0.9984439340240018,0.8947538651215988,0.9959903485051391,0.9984439340240018,0.9248269389137714,0.9353672706187135,0.9987610499117257,0.978924718441978,0.978924718441978,0.9880045739853451,0.9538662334039758,0.9699579583925793,0.9699579583925793,0.9699579583925793,0.9699579583925793,0.9739854962138835,0.9722666532117262,0.9722666532117262,0.9739854962138835,0.9128222223521779,0.9343624240317099,0.9308332979945536,0.9738930206811478,0.9624718188049138,0.9957964450258343,0.9534251568823848,0.8319027915299434,0.9836183868264877,0.95561367046109,0.986280672085105,0.9992388673763187,0.9677024601535507,0.9381309651527115,0.9992388673763187,0.9945127507376447,0.994893196616848,0.8337976273090765,0.988716571641069,0.9956361916542857,0.974981426433718,0.8985164885617051,0.9151300588885245,0.962073347909656,0.9792404092617405,0.9854491962840073,0.9793001580048561,0.9706174791429247,0.9833374227100531,0.9854491962840073,0.9379357020828807,0.9920207990864046,0.9290485976936143,0.8885989239612064,0.9994681927640022,0.9958957042502401,0.9498580777712606,0.9902122960883277,0.7935165839724108,0.9102090861677641,0.8946288912638238,0.9454927508804211,0.9148112689283308,0.9788848308033545,0.9758579662645194,0.998807444207614,0.9991845191368413,0.93145076156519,0.9081881365616596,0.9929191957422299,0.9355146935476101,1.0,0.9985090745362762,1.0,0.9769848570699858,0.9353672706187135,0.9015104426248064,0.9303109331096712,0.8833162719467208,0.9648428079375005,0.9499276688853668,0.9628733947482423,0.9490073977942908
